Date,Teams_elo,From,To,Team_Full_Name
28-03-2022,1672,28-03-2022,28-03-2022,Greece
28-03-2022,1477,28-03-2022,28-03-2022,Cape Verde
28-03-2022,1127,28-03-2022,28-03-2022,Grenada
28-03-2022,1518,28-03-2022,28-03-2022,Montenegro
28-03-2022,1235,28-03-2022,28-03-2022,Fiji
28-03-2022,1076,28-03-2022,28-03-2022,Andorra
29-03-2022,1800,29-03-2022,29-03-2022,Korea Republic
29-03-2022,1386,29-03-2022,29-03-2022,Estonia
29-03-2022,1204,29-03-2022,29-03-2022,Moldova
29-03-2022,1438,29-03-2022,29-03-2022,Gambia
29-03-2022,1566,29-03-2022,29-03-2022,Georgia
29-03-2022,1439,29-03-2022,29-03-2022,Equatorial Guinea
29-03-2022,1730,29-03-2022,29-03-2022,Scotland
29-03-2022,1474,29-03-2022,29-03-2022,Belarus
29-03-2022,762,29-03-2022,29-03-2022,Mongolia
29-03-2022,1550,29-03-2022,29-03-2022,Burkina Faso
29-03-2022,1348,29-03-2022,29-03-2022,Togo
29-03-2022,1321,29-03-2022,29-03-2022,Tanzania
29-03-2022,1677,29-03-2022,29-03-2022,Australia
29-03-2022,1321,29-03-2022,29-03-2022,Liberia
29-03-2022,1541,29-03-2022,29-03-2022,Uzbekistan
29-03-2022,1511,29-03-2022,29-03-2022,Bulgaria
29-03-2022,1845,29-03-2022,29-03-2022,Serbia
29-03-2022,1684,29-03-2022,29-03-2022,Ivory coast
29-03-2022,1084,29-03-2022,29-03-2022,Liechtenstein
29-03-2022,1544,29-03-2022,29-03-2022,South Africa
29-03-2022,1324,29-03-2022,29-03-2022,Lithuania
29-03-2022,1655,29-03-2022,29-03-2022,Romania
29-03-2022,1301,29-03-2022,29-03-2022,Azerbaijan
29-03-2022,1393,29-03-2022,29-03-2022,Luxembourg
29-03-2022,1453,29-03-2022,29-03-2022,China PR
29-03-2022,1337,29-03-2022,29-03-2022,Lebanon
29-03-2022,1454,29-03-2022,29-03-2022,Syria
29-03-2022,1822,29-03-2022,29-03-2022,Czech Republic
29-03-2022,1433,29-03-2022,29-03-2022,Uganda
29-03-2022,1998,29-03-2022,29-03-2022,Italy
29-03-2022,1172,29-03-2022,29-03-2022,Guyana
29-03-2022,1305,29-03-2022,29-03-2022,Sudan
29-03-2022,1257,29-03-2022,29-03-2022,Kyrgyzstan
29-03-2022,1500,29-03-2022,29-03-2022,Kosovo
29-03-2022,1541,29-03-2022,29-03-2022,Iceland
29-03-2022,1700,29-03-2022,29-03-2022,Finland
29-03-2022,1092,29-03-2022,29-03-2022,Philippines
29-03-2022,1370,29-03-2022,29-03-2022,Vietnam
29-03-2022,2108,29-03-2022,29-03-2022,Argentina
29-03-2022,1727,29-03-2022,29-03-2022,Paraguay
29-03-2022,1896,29-03-2022,29-03-2022,Colombia
29-03-2022,1809,29-03-2022,29-03-2022,Sweden
29-03-2022,1663,29-03-2022,29-03-2022,North Macedonia
29-03-2022,1631,29-03-2022,29-03-2022,Cameroon
29-03-2022,1504,29-03-2022,29-03-2022,Democratic Republic of Congo
29-03-2022,1540,29-03-2022,29-03-2022,Ghana
29-03-2022,1695,29-03-2022,29-03-2022,Egypt
29-03-2022,1608,29-03-2022,29-03-2022,Mali
29-03-2022,1342,29-03-2022,29-03-2022,Kuwait
29-03-2022,1842,29-03-2022,29-03-2022,Wales
29-03-2022,1337,29-03-2022,29-03-2022,Libya
29-03-2022,1967,29-03-2022,29-03-2022,Germany
29-03-2022,1727,29-03-2022,29-03-2022,Hungary
29-03-2022,840,29-03-2022,29-03-2022,Bangladesh
29-03-2022,2069,29-03-2022,29-03-2022,Belgium
29-03-2022,1464,29-03-2022,29-03-2022,Benin
29-03-2022,1589,29-03-2022,29-03-2022,Bosnia and Herzegovina
29-03-2022,1259,29-03-2022,29-03-2022,Burundi
29-03-2022,1855,29-03-2022,29-03-2022,Croatia
29-03-2022,1936,29-03-2022,29-03-2022,Denmark
29-03-2022,2039,29-03-2022,29-03-2022,England
29-03-2022,1248,29-03-2022,29-03-2022,Faroe Islands
29-03-2022,2117,29-03-2022,29-03-2022,France
29-03-2022,1691,29-03-2022,29-03-2022,Rep. of Ireland
29-03-2022,1626,29-03-2022,29-03-2022,Israel
29-03-2022,1338,29-03-2022,29-03-2022,Latvia
29-03-2022,1258,29-03-2022,29-03-2022,Malta
29-03-2022,1334,29-03-2022,29-03-2022,Mauritania
29-03-2022,1938,29-03-2022,29-03-2022,Netherlands
29-03-2022,1603,29-03-2022,29-03-2022,Northern Ireland
29-03-2022,1747,29-03-2022,29-03-2022,Norway
29-03-2022,1663,29-03-2022,29-03-2022,Qatar
29-03-2022,1359,29-03-2022,29-03-2022,Sierra Leone
29-03-2022,1128,29-03-2022,29-03-2022,Singapore
29-03-2022,1676,29-03-2022,29-03-2022,Slovakia
29-03-2022,2039,29-03-2022,29-03-2022,Spain
29-03-2022,1920,29-03-2022,29-03-2022,Switzerland
29-03-2022,1283,29-03-2022,29-03-2022,Tajikistan
29-03-2022,1510,29-03-2022,29-03-2022,Bahrain
29-03-2022,1362,29-03-2022,29-03-2022,Trin & Tobago
29-03-2022,1719,29-03-2022,29-03-2022,Austria
29-03-2022,1582,29-03-2022,29-03-2022,Albania
29-03-2022,1501,29-03-2022,29-03-2022,Armenia
29-03-2022,1626,29-03-2022,29-03-2022,Slovenia
29-03-2022,1298,29-03-2022,29-03-2022,Congo
29-03-2022,1923,29-03-2022,29-03-2022,Uruguay
29-03-2022,1634,29-03-2022,29-03-2022,Bolivia
29-03-2022,1768,29-03-2022,29-03-2022,Chile
29-03-2022,1840,29-03-2022,29-03-2022,Ecuadors
29-03-2022,1856,29-03-2022,29-03-2022,Peru
29-03-2022,1673,29-03-2022,29-03-2022,Venezuela
29-03-2022,1799,29-03-2022,29-03-2022,Poland
29-03-2022,1985,29-03-2022,29-03-2022,Portugal
29-03-2022,1685,29-03-2022,29-03-2022,Algeria
29-03-2022,1738,29-03-2022,29-03-2022,Morocco
29-03-2022,1647,29-03-2022,29-03-2022,Nigeria
29-03-2022,1729,29-03-2022,29-03-2022,Senegal
29-03-2022,1612,29-03-2022,29-03-2022,Tunisia
29-03-2022,1715,29-03-2022,29-03-2022,Turkey
29-03-2022,1563,29-03-2022,29-03-2022,Iraq
29-03-2022,1796,29-03-2022,29-03-2022,Japan
29-03-2022,1555,29-03-2022,29-03-2022,Oman
29-03-2022,1634,29-03-2022,29-03-2022,Saudi Arabia
29-03-2022,1515,29-03-2022,29-03-2022,United Arab Emirates
29-03-2022,1335,29-03-2022,29-03-2022,Cyprus
29-03-2022,1331,29-03-2022,29-03-2022,Kazakhstan
29-03-2022,1189,29-03-2022,29-03-2022,Chad
29-03-2022,1383,29-03-2022,29-03-2022,Angola
29-03-2022,1820,29-03-2022,29-03-2022,Iran
29-03-2022,2155,29-03-2022,29-03-2022,Brazil
30-03-2022,1535,30-03-2022,15-04-2022,Jamaica
30-03-2022,1207,30-03-2022,15-04-2022,Solomon Islands
30-03-2022,1798,30-03-2022,15-04-2022,Canada
30-03-2022,1505,30-03-2022,15-04-2022,El Salvador
30-03-2022,1435,30-03-2022,15-04-2022,Honduras
30-03-2022,1822,30-03-2022,15-04-2022,United States
30-03-2022,1848,30-03-2022,15-04-2022,Mexico
30-03-2022,1629,30-03-2022,15-04-2022,Panama
30-03-2022,1557,30-03-2022,15-04-2022,New Zealand
30-03-2022,1742,30-03-2022,15-04-2022,Costa Rica
16-04-2022,1275,16-04-2022,17-04-2022,French Guiana
16-04-2022,1167,16-04-2022,17-04-2022,Guyana
18-04-2022,1260,18-04-2022,23-04-2022,French Guiana
18-04-2022,1182,18-04-2022,23-04-2022,Guyana
24-04-2022,1485,24-04-2022,26-04-2022,El Salvador
24-04-2022,1495,24-04-2022,26-04-2022,Guatemala
27-04-2022,1840,27-04-2022,30-04-2022,Mexico
27-04-2022,1503,27-04-2022,30-04-2022,Guatemala
01-05-2022,1615,01-05-2022,11-05-2022,Panama
01-05-2022,1499,01-05-2022,11-05-2022,El Salvador
12-05-2022,1130,12-05-2022,13-05-2022,Saint Vincent and the Grenadines
12-05-2022,770,12-05-2022,13-05-2022,Turks and Caicos Islands
12-05-2022,862,12-05-2022,13-05-2022,Bahamas
12-05-2022,1033,12-05-2022,13-05-2022,Dominica
14-05-2022,847,14-05-2022,14-05-2022,Bahamas
14-05-2022,785,14-05-2022,14-05-2022,Turks and Caicos Islands
15-05-2022,1115,15-05-2022,21-05-2022,Saint Vincent and the Grenadines
15-05-2022,1048,15-05-2022,21-05-2022,Dominica
22-05-2022,1323,22-05-2022,23-05-2022,Suriname
22-05-2022,1274,22-05-2022,23-05-2022,French Guiana
24-05-2022,1403,24-05-2022,25-05-2022,Thailand
24-05-2022,1280,24-05-2022,25-05-2022,Mozambique
24-05-2022,1155,24-05-2022,25-05-2022,Hong Kong
24-05-2022,1494,24-05-2022,25-05-2022,Bahrain
24-05-2022,1281,24-05-2022,25-05-2022,Eswatini
24-05-2022,966,24-05-2022,25-05-2022,Myanmar
26-05-2022,1207,26-05-2022,26-05-2022,Lesotho
26-05-2022,1344,26-05-2022,26-05-2022,Namibia
27-05-2022,1407,27-05-2022,27-05-2022,Thailand
27-05-2022,1153,27-05-2022,27-05-2022,Malaysia
27-05-2022,1309,27-05-2022,27-05-2022,Botswana
27-05-2022,1495,27-05-2022,27-05-2022,Bahrain
27-05-2022,965,27-05-2022,27-05-2022,Myanmar
27-05-2022,1272,27-05-2022,27-05-2022,Eswatini
27-05-2022,614,27-05-2022,27-05-2022,Brunei
27-05-2022,1284,27-05-2022,27-05-2022,Turkmenistan
28-05-2022,1213,28-05-2022,28-05-2022,Lesotho
28-05-2022,1642,28-05-2022,28-05-2022,Nigeria
28-05-2022,1193,28-05-2022,28-05-2022,India
28-05-2022,1845,28-05-2022,28-05-2022,Mexico
28-05-2022,1188,28-05-2022,28-05-2022,Guyana
28-05-2022,1326,28-05-2022,28-05-2022,Ethiopia
28-05-2022,1029,28-05-2022,28-05-2022,Saint Lucia
28-05-2022,628,28-05-2022,28-05-2022,East Timor
28-05-2022,1548,28-05-2022,28-05-2022,Jordan
28-05-2022,946,28-05-2022,28-05-2022,Nepal
29-05-2022,1510,29-05-2022,29-05-2022,United Arab Emirates
29-05-2022,1300,29-05-2022,29-05-2022,Sudan
29-05-2022,1112,29-05-2022,29-05-2022,South Sudan
29-05-2022,1443,29-05-2022,29-05-2022,Gambia
30-05-2022,1321,30-05-2022,30-05-2022,Ethiopia
30-05-2022,1027,30-05-2022,30-05-2022,Saint Lucia
30-05-2022,1218,30-05-2022,30-05-2022,Lesotho
30-05-2022,1364,30-05-2022,30-05-2022,Trin & Tobago
31-05-2022,940,31-05-2022,31-05-2022,Nepal
31-05-2022,1505,31-05-2022,31-05-2022,Bahrain
31-05-2022,685,31-05-2022,31-05-2022,Sri Lanka
31-05-2022,1397,31-05-2022,31-05-2022,Thailand
01-06-2022,1825,01-06-2022,01-06-2022,Wales
01-06-2022,1251,01-06-2022,01-06-2022,Central African Republic
01-06-2022,1317,01-06-2022,01-06-2022,Madagascar
01-06-2022,1296,01-06-2022,01-06-2022,Botswana
01-06-2022,1349,01-06-2022,01-06-2022,Kuwait
01-06-2022,1968,01-06-2022,01-06-2022,Italy
01-06-2022,2138,01-06-2022,01-06-2022,Argentina
01-06-2022,1699,01-06-2022,01-06-2022,Scotland
01-06-2022,1816,01-06-2022,01-06-2022,Poland
01-06-2022,1392,01-06-2022,01-06-2022,Angola
01-06-2022,1550,01-06-2022,01-06-2022,Ghana
01-06-2022,1350,01-06-2022,01-06-2022,Libya
01-06-2022,1683,01-06-2022,01-06-2022,Australia
01-06-2022,1208,01-06-2022,01-06-2022,Indonesia
01-06-2022,1164,01-06-2022,01-06-2022,Malaysia
01-06-2022,1255,01-06-2022,01-06-2022,Malta
01-06-2022,1459,01-06-2022,01-06-2022,Syria
01-06-2022,1831,01-06-2022,01-06-2022,United States
01-06-2022,1848,01-06-2022,01-06-2022,Ukraine
01-06-2022,1542,01-06-2022,01-06-2022,Jordan
01-06-2022,1138,01-06-2022,01-06-2022,Afghanistan
01-06-2022,1121,01-06-2022,01-06-2022,Singapore
01-06-2022,849,01-06-2022,01-06-2022,Bangladesh
01-06-2022,1729,01-06-2022,01-06-2022,Morocco
01-06-2022,1374,01-06-2022,01-06-2022,Vietnam
01-06-2022,1676,01-06-2022,01-06-2022,Venezuela
01-06-2022,1144,01-06-2022,01-06-2022,Hong Kong
01-06-2022,1278,01-06-2022,01-06-2022,Tajikistan
02-06-2022,1845,02-06-2022,02-06-2022,Ecuadors
02-06-2022,1937,02-06-2022,02-06-2022,Uruguay
02-06-2022,1647,02-06-2022,02-06-2022,Panama
02-06-2022,1177,02-06-2022,02-06-2022,Antigua and Barbuda
02-06-2022,1076,02-06-2022,02-06-2022,Belize
02-06-2022,1315,02-06-2022,02-06-2022,French Guiana
02-06-2022,1221,02-06-2022,02-06-2022,Guadeloupe
02-06-2022,607,02-06-2022,02-06-2022,Anguilla
02-06-2022,1842,02-06-2022,02-06-2022,Czech Republic
02-06-2022,2031,02-06-2022,02-06-2022,Spain
02-06-2022,1616,02-06-2022,02-06-2022,Israel
02-06-2022,1815,02-06-2022,02-06-2022,Serbia
02-06-2022,1311,02-06-2022,02-06-2022,Cyprus
02-06-2022,1568,02-06-2022,02-06-2022,Georgia
02-06-2022,1581,02-06-2022,02-06-2022,Northern Ireland
02-06-2022,1387,02-06-2022,02-06-2022,Estonia
02-06-2022,1279,02-06-2022,02-06-2022,Mozambique
02-06-2022,1625,02-06-2022,02-06-2022,Tunisia
02-06-2022,862,02-06-2022,02-06-2022,Cambodia
02-06-2022,1806,02-06-2022,02-06-2022,Japan
02-06-2022,1033,02-06-2022,02-06-2022,Dominica
02-06-2022,1793,02-06-2022,02-06-2022,Korea Republic
02-06-2022,1603,02-06-2022,02-06-2022,Slovenia
02-06-2022,1514,02-06-2022,02-06-2022,Bulgaria
02-06-2022,1900,02-06-2022,02-06-2022,Switzerland
02-06-2022,1777,02-06-2022,02-06-2022,Norway
02-06-2022,1270,02-06-2022,02-06-2022,Cuba
02-06-2022,1462,02-06-2022,02-06-2022,Guatemala
02-06-2022,1204,02-06-2022,02-06-2022,Dominican Republic
02-06-2022,1033,02-06-2022,02-06-2022,Barbados
02-06-2022,1710,02-06-2022,02-06-2022,Costa Rica
02-06-2022,1831,02-06-2022,02-06-2022,Mexico
02-06-2022,1637,02-06-2022,02-06-2022,Nigeria
02-06-2022,1551,02-06-2022,02-06-2022,Iceland
02-06-2022,2162,02-06-2022,02-06-2022,Brazil
02-06-2022,1993,02-06-2022,02-06-2022,Portugal
02-06-2022,625,02-06-2022,02-06-2022,East Timor
02-06-2022,1270,02-06-2022,02-06-2022,Rwanda
02-06-2022,790,02-06-2022,02-06-2022,San Marino
02-06-2022,1694,02-06-2022,02-06-2022,Greece
02-06-2022,1048,02-06-2022,02-06-2022,Gibraltar
02-06-2022,1426,02-06-2022,02-06-2022,Equatorial Guinea
02-06-2022,1524,02-06-2022,02-06-2022,Kosovo
02-06-2022,1660,02-06-2022,02-06-2022,North Macedonia
02-06-2022,1832,02-06-2022,02-06-2022,Sweden
02-06-2022,1717,02-06-2022,02-06-2022,Paraguay
03-06-2022,939,03-06-2022,03-06-2022,Nepal
03-06-2022,1556,03-06-2022,03-06-2022,Oman
03-06-2022,1339,03-06-2022,03-06-2022,Togo
03-06-2022,1691,03-06-2022,03-06-2022,Ivory coast
03-06-2022,1293,03-06-2022,03-06-2022,Comoros
03-06-2022,1574,03-06-2022,03-06-2022,Burkina Faso
03-06-2022,1686,03-06-2022,03-06-2022,Slovakia
03-06-2022,1281,03-06-2022,03-06-2022,Eswatini
03-06-2022,1201,03-06-2022,03-06-2022,Lesotho
03-06-2022,1453,03-06-2022,03-06-2022,Cape Verde
03-06-2022,1464,03-06-2022,03-06-2022,Belarus
03-06-2022,1232,03-06-2022,03-06-2022,Moldova
03-06-2022,1282,03-06-2022,03-06-2022,Azerbaijan
03-06-2022,1969,03-06-2022,03-06-2022,Denmark
03-06-2022,1775,03-06-2022,03-06-2022,Austria
03-06-2022,1993,03-06-2022,03-06-2022,Netherlands
03-06-2022,987,03-06-2022,03-06-2022,Bonaire
03-06-2022,665,03-06-2022,03-06-2022,US Virgin Islands
03-06-2022,882,03-06-2022,03-06-2022,Cayman Islands
03-06-2022,852,03-06-2022,03-06-2022,Saint Martin
03-06-2022,1056,03-06-2022,03-06-2022,Liechtenstein
03-06-2022,1414,03-06-2022,03-06-2022,Zambia
03-06-2022,1068,03-06-2022,03-06-2022,Andorra
03-06-2022,1346,03-06-2022,03-06-2022,Latvia
03-06-2022,2084,03-06-2022,03-06-2022,France
03-06-2022,1350,03-06-2022,03-06-2022,Kazakhstan
03-06-2022,1459,03-06-2022,03-06-2022,Honduras
03-06-2022,1086,03-06-2022,03-06-2022,Saint Vincent and the Grenadines
03-06-2022,1382,03-06-2022,03-06-2022,Curaçao
03-06-2022,876,03-06-2022,03-06-2022,Bahamas
03-06-2022,1256,03-06-2022,03-06-2022,Nicaragua
03-06-2022,1342,03-06-2022,03-06-2022,Trin & Tobago
03-06-2022,603,03-06-2022,03-06-2022,British Virgin Islands
03-06-2022,762,03-06-2022,03-06-2022,Sint Maarten
03-06-2022,757,03-06-2022,03-06-2022,Turks and Caicos Islands
03-06-2022,2014,03-06-2022,03-06-2022,Belgium
03-06-2022,1799,03-06-2022,03-06-2022,Croatia
03-06-2022,906,03-06-2022,03-06-2022,Aruba
04-06-2022,1529,04-06-2022,04-06-2022,Jamaica
04-06-2022,1973,04-06-2022,04-06-2022,Germany
04-06-2022,1666,04-06-2022,04-06-2022,Rep. of Ireland
04-06-2022,1600,04-06-2022,04-06-2022,Bosnia and Herzegovina
04-06-2022,1622,04-06-2022,04-06-2022,Romania
04-06-2022,1426,04-06-2022,04-06-2022,Luxembourg
04-06-2022,1245,04-06-2022,04-06-2022,Faroe Islands
04-06-2022,1278,04-06-2022,04-06-2022,Sudan
04-06-2022,1339,04-06-2022,04-06-2022,Namibia
04-06-2022,1484,04-06-2022,04-06-2022,Gabon
04-06-2022,1107,04-06-2022,04-06-2022,South Sudan
04-06-2022,1292,04-06-2022,04-06-2022,Congo
04-06-2022,2008,04-06-2022,04-06-2022,England
04-06-2022,1316,04-06-2022,04-06-2022,Tanzania
04-06-2022,1457,04-06-2022,04-06-2022,Benin
04-06-2022,1426,04-06-2022,04-06-2022,Uganda
04-06-2022,932,04-06-2022,04-06-2022,Montserrat
04-06-2022,1257,04-06-2022,04-06-2022,Bermuda
04-06-2022,1123,04-06-2022,04-06-2022,Grenada
04-06-2022,1736,04-06-2022,04-06-2022,Senegal
04-06-2022,1245,04-06-2022,04-06-2022,Niger
04-06-2022,1356,04-06-2022,04-06-2022,Mauritania
04-06-2022,1614,04-06-2022,04-06-2022,Mali
04-06-2022,1448,04-06-2022,04-06-2022,Gambia
04-06-2022,1476,04-06-2022,04-06-2022,Democratic Republic of Congo
04-06-2022,1264,04-06-2022,04-06-2022,Burundi
04-06-2022,1692,04-06-2022,04-06-2022,Algeria
04-06-2022,1505,04-06-2022,04-06-2022,Haiti
04-06-2022,1718,04-06-2022,04-06-2022,Turkey
04-06-2022,1551,04-06-2022,04-06-2022,Montenegro
04-06-2022,1689,04-06-2022,04-06-2022,Finland
04-06-2022,1526,04-06-2022,04-06-2022,Armenia
04-06-2022,1962,04-06-2022,04-06-2022,Italy
04-06-2022,1758,04-06-2022,04-06-2022,Hungary
04-06-2022,1196,04-06-2022,04-06-2022,Guyana
04-06-2022,1503,04-06-2022,04-06-2022,El Salvador
04-06-2022,1329,04-06-2022,04-06-2022,Suriname
04-06-2022,1291,04-06-2022,04-06-2022,Lithuania
05-06-2022,1831,05-06-2022,05-06-2022,Mexico
05-06-2022,1593,05-06-2022,05-06-2022,Slovenia
05-06-2022,1386,05-06-2022,05-06-2022,Estonia
05-06-2022,1390,05-06-2022,05-06-2022,Martinique
05-06-2022,1198,05-06-2022,05-06-2022,Guadeloupe
05-06-2022,1024,05-06-2022,05-06-2022,Barbados
05-06-2022,1334,05-06-2022,05-06-2022,French Guiana
05-06-2022,1073,05-06-2022,05-06-2022,Belize
05-06-2022,1016,05-06-2022,05-06-2022,Dominica
05-06-2022,1832,05-06-2022,05-06-2022,Ukraine
05-06-2022,2026,05-06-2022,05-06-2022,Spain
05-06-2022,1881,05-06-2022,05-06-2022,Switzerland
05-06-2022,1630,05-06-2022,05-06-2022,Saudi Arabia
05-06-2022,1805,05-06-2022,05-06-2022,Norway
05-06-2022,1572,05-06-2022,05-06-2022,Northern Ireland
05-06-2022,1663,05-06-2022,05-06-2022,North Macedonia
05-06-2022,1710,05-06-2022,05-06-2022,Greece
05-06-2022,1262,05-06-2022,05-06-2022,Malta
05-06-2022,1613,05-06-2022,05-06-2022,Tunisia
05-06-2022,1536,05-06-2022,05-06-2022,Ghana
05-06-2022,1381,05-06-2022,05-06-2022,Guinea
05-06-2022,1393,05-06-2022,05-06-2022,Angola
05-06-2022,1306,05-06-2022,05-06-2022,Ethiopia
05-06-2022,1608,05-06-2022,05-06-2022,Georgia
05-06-2022,1554,05-06-2022,05-06-2022,New Zealand
05-06-2022,1279,05-06-2022,05-06-2022,Cuba
05-06-2022,1715,05-06-2022,05-06-2022,Costa Rica
05-06-2022,1831,05-06-2022,05-06-2022,United States
05-06-2022,1845,05-06-2022,05-06-2022,Ecuadors
05-06-2022,1900,05-06-2022,05-06-2022,Colombia
05-06-2022,2139,05-06-2022,05-06-2022,Argentina
05-06-2022,1326,05-06-2022,05-06-2022,Malawi
05-06-2022,1316,05-06-2022,05-06-2022,Madagascar
05-06-2022,1698,05-06-2022,05-06-2022,Egypt
05-06-2022,1265,05-06-2022,05-06-2022,Central African Republic
05-06-2022,1308,05-06-2022,05-06-2022,Botswana
05-06-2022,783,05-06-2022,05-06-2022,San Marino
05-06-2022,1508,05-06-2022,05-06-2022,Kosovo
05-06-2022,1045,05-06-2022,05-06-2022,Gibraltar
05-06-2022,1320,05-06-2022,05-06-2022,Cyprus
05-06-2022,1474,05-06-2022,05-06-2022,Bulgaria
05-06-2022,1804,05-06-2022,05-06-2022,Sweden
05-06-2022,1825,05-06-2022,05-06-2022,Serbia
05-06-2022,2012,05-06-2022,05-06-2022,Portugal
05-06-2022,1847,05-06-2022,05-06-2022,Czech Republic
05-06-2022,1841,05-06-2022,05-06-2022,Wales
05-06-2022,624,05-06-2022,05-06-2022,Anguilla
05-06-2022,1465,05-06-2022,05-06-2022,Guatemala
05-06-2022,1185,05-06-2022,05-06-2022,Dominican Republic
05-06-2022,1200,05-06-2022,05-06-2022,Antigua and Barbuda
05-06-2022,1937,05-06-2022,05-06-2022,Uruguay
05-06-2022,1859,05-06-2022,05-06-2022,Peru
06-06-2022,1411,06-06-2022,06-06-2022,Curaçao
06-06-2022,1803,06-06-2022,06-06-2022,Korea Republic
06-06-2022,875,06-06-2022,06-06-2022,Bahamas
06-06-2022,822,06-06-2022,06-06-2022,Saint Martin
06-06-2022,773,06-06-2022,06-06-2022,Sint Maarten
06-06-2022,619,06-06-2022,06-06-2022,British Virgin Islands
06-06-2022,737,06-06-2022,06-06-2022,Turks and Caicos Islands
06-06-2022,1984,06-06-2022,06-06-2022,Denmark
06-06-2022,2074,06-06-2022,06-06-2022,France
06-06-2022,1586,06-06-2022,06-06-2022,Albania
06-06-2022,1454,06-06-2022,06-06-2022,Belarus
06-06-2022,1387,06-06-2022,06-06-2022,Kazakhstan
06-06-2022,1228,06-06-2022,06-06-2022,Moldova
06-06-2022,1052,06-06-2022,06-06-2022,Liechtenstein
06-06-2022,1334,06-06-2022,06-06-2022,Libya
06-06-2022,2166,06-06-2022,06-06-2022,Brazil
06-06-2022,1252,06-06-2022,06-06-2022,Nicaragua
06-06-2022,1758,06-06-2022,06-06-2022,Chile
06-06-2022,1547,06-06-2022,06-06-2022,Iceland
06-06-2022,1442,06-06-2022,06-06-2022,Equatorial Guinea
06-06-2022,1350,06-06-2022,06-06-2022,Latvia
06-06-2022,1072,06-06-2022,06-06-2022,Andorra
06-06-2022,1649,06-06-2022,06-06-2022,Slovakia
06-06-2022,1292,06-06-2022,06-06-2022,Azerbaijan
06-06-2022,1430,06-06-2022,06-06-2022,Honduras
06-06-2022,1809,06-06-2022,06-06-2022,Croatia
06-06-2022,1760,06-06-2022,06-06-2022,Austria
06-06-2022,685,06-06-2022,06-06-2022,US Virgin Islands
06-06-2022,866,06-06-2022,06-06-2022,Cayman Islands
06-06-2022,976,06-06-2022,06-06-2022,Bonaire
06-06-2022,936,06-06-2022,06-06-2022,Aruba
06-06-2022,1343,06-06-2022,06-06-2022,Trin & Tobago
06-06-2022,1090,06-06-2022,06-06-2022,Saint Vincent and the Grenadines
06-06-2022,1802,06-06-2022,06-06-2022,Japan
07-06-2022,1239,07-06-2022,07-06-2022,Bermuda
07-06-2022,931,07-06-2022,07-06-2022,Montserrat
07-06-2022,1499,07-06-2022,07-06-2022,United Arab Emirates
07-06-2022,2012,07-06-2022,07-06-2022,England
07-06-2022,1752,07-06-2022,07-06-2022,Hungary
07-06-2022,1606,07-06-2022,07-06-2022,Romania
07-06-2022,1539,07-06-2022,07-06-2022,Montenegro
07-06-2022,1441,07-06-2022,07-06-2022,Luxembourg
07-06-2022,1729,07-06-2022,07-06-2022,Turkey
07-06-2022,1272,07-06-2022,07-06-2022,Eswatini
07-06-2022,1319,07-06-2022,07-06-2022,Togo
07-06-2022,1269,07-06-2022,07-06-2022,Rwanda
07-06-2022,1284,07-06-2022,07-06-2022,Comoros
07-06-2022,1320,07-06-2022,07-06-2022,Suriname
07-06-2022,1423,07-06-2022,07-06-2022,Zambia
07-06-2022,1136,07-06-2022,07-06-2022,Grenada
07-06-2022,1538,07-06-2022,07-06-2022,Jamaica
07-06-2022,1214,07-06-2022,07-06-2022,Guyana
07-06-2022,1506,07-06-2022,07-06-2022,Haiti
07-06-2022,1694,07-06-2022,07-06-2022,Australia
07-06-2022,1969,07-06-2022,07-06-2022,Germany
07-06-2022,1968,07-06-2022,07-06-2022,Italy
07-06-2022,1616,07-06-2022,07-06-2022,Bosnia and Herzegovina
07-06-2022,1701,07-06-2022,07-06-2022,Finland
07-06-2022,1230,07-06-2022,07-06-2022,Faroe Islands
07-06-2022,1280,07-06-2022,07-06-2022,Lithuania
07-06-2022,1583,07-06-2022,07-06-2022,Burkina Faso
07-06-2022,1737,07-06-2022,07-06-2022,Senegal
07-06-2022,1490,07-06-2022,07-06-2022,El Salvador
07-06-2022,1473,07-06-2022,07-06-2022,Cape Verde
08-06-2022,1306,08-06-2022,08-06-2022,Tanzania
08-06-2022,1401,08-06-2022,08-06-2022,Thailand
08-06-2022,1165,08-06-2022,08-06-2022,Yemen
08-06-2022,1403,08-06-2022,08-06-2022,Palestine
08-06-2022,1252,08-06-2022,08-06-2022,Turkmenistan
08-06-2022,1113,08-06-2022,08-06-2022,Singapore
08-06-2022,1240,08-06-2022,08-06-2022,Indonesia
08-06-2022,937,08-06-2022,08-06-2022,Nepal
08-06-2022,857,08-06-2022,08-06-2022,Cambodia
08-06-2022,1541,08-06-2022,08-06-2022,Uzbekistan
08-06-2022,954,08-06-2022,08-06-2022,Myanmar
08-06-2022,1118,08-06-2022,08-06-2022,Afghanistan
08-06-2022,1258,08-06-2022,08-06-2022,Niger
08-06-2022,1702,08-06-2022,08-06-2022,Algeria
08-06-2022,1451,08-06-2022,08-06-2022,Democratic Republic of Congo
08-06-2022,1368,08-06-2022,08-06-2022,Mauritania
08-06-2022,1804,08-06-2022,08-06-2022,Poland
08-06-2022,2010,08-06-2022,08-06-2022,Netherlands
08-06-2022,1848,08-06-2022,08-06-2022,Ukraine
